3513,0.127,0.447,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-47,1,7,51,-51,1,4,-52,1,4,-95,1,4
3514,0.127,0.447,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-47,1,5,51,-51,1,4,-52,1,4,-95,1,4
3515,0.127,0.447,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-34,1,5,51,-37,1,4,-40,1,4,-95,1,4
3516,0.127,0.447,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-56,1,5,51,-58,1,4,-62,1,4,-95,1,4
3517,0.127,0.447,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-55,1,6,51,-58,1,4,-60,1,4,-95,1,4
3518,0.127,0.447,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-50,1,8,51,-53,1,4,-54,1,4,-95,1,4
3519,0.127,0.574,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-54,1,5,51,-56,1,4,-59,1,4,-95,1,4
3520,0.127,0.574,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-43,1,7,51,-46,1,4,-48,1,4,-95,1,4
3521,0.127,0.574,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-36,1,7,51,-41,1,4,-44,1,4,-95,1,4
3522,0.127,0.574,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-52,0,4,51,-54,1,4,-56,1,4,-95,1,4
3523,0.127,0.574,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-59,0,3,51,-62,1,4,-63,1,4,-95,1,4
3524,0.127,0.574,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-50,1,6,51,-53,1,4,-54,1,4,-95,1,4
3525,0.127,0.702,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-59,1,5,51,-62,1,4,-63,1,4,-95,1,4
3526,0.127,0.702,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-35,0,3,51,-39,1,4,-42,1,4,-95,1,4
3527,0.127,0.702,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-45,1,5,51,-48,1,4,-49,1,4,-95,1,4
3528,0.127,0.702,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-50,0,4,51,-53,1,4,-54,1,4,-95,1,4
3529,0.127,0.702,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-63,1,6,51,-67,1,4,-69,1,4,-95,1,4
3530,0.127,0.702,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-54,1,5,51,-56,1,4,-59,1,4,-95,1,4
3531,0.127,0.83,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-64,1,7,51,-67,1,4,-69,1,4,-95,1,4
3532,0.127,0.83,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-34,1,5,51,-37,1,4,-40,1,4,-95,1,4
3533,0.127,0.83,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-50,2,8,51,-53,1,4,-54,1,4,-95,1,4
3534,0.127,0.83,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-50,1,7,51,-53,1,4,-54,1,4,-95,1,4
3535,0.127,0.83,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-67,1,8,51,-68,1,4,-70,1,4,-95,1,4
3536,0.127,0.83,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-56,2,9,51,-59,1,4,-63,1,4,-95,1,4
3537,0.127,0.926,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-67,0,3,51,-68,1,4,-70,1,4,-95,1,4
3538,0.127,0.926,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-36,0,3,51,-41,1,4,-44,1,4,-95,1,4
3539,0.127,0.926,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-55,1,5,51,-58,1,4,-60,1,4,-95,1,4
3540,0.127,0.926,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-50,0,4,51,-53,1,4,-54,1,4,-95,1,4
3541,0.127,0.926,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-68,1,5,51,-71,1,4,-70,1,4,-95,1,4
3542,0.127,0.926,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-59,1,6,51,-62,1,4,-65,1,4,-95,1,4
3543,0.255,0.063,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-32,1,7,51,-35,1,4,-36,1,4,-95,1,4
3544,0.255,0.063,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-64,0,5,51,-67,1,4,-69,1,4,-95,1,4
3545,0.255,0.063,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-48,1,5,51,-52,1,4,-52,1,4,-95,1,4
3546,0.255,0.063,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-65,1,4,51,-68,1,4,-69,1,4,-95,1,4
3547,0.255,0.063,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-45,0,4,51,-48,1,4,-49,1,4,-95,1,4
3548,0.255,0.063,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-52,0,4,51,-54,1,4,-56,1,4,-95,1,4
3549,0.255,0.191,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-34,0,3,51,-37,1,4,-40,1,4,-95,1,4
3550,0.255,0.191,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-59,1,5,51,-62,1,4,-63,1,4,-95,1,4
3551,0.255,0.191,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-43,1,8,51,-46,1,4,-48,1,4,-95,1,4
3552,0.255,0.191,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-62,1,6,51,-66,1,4,-68,1,4,-95,1,4
3553,0.255,0.191,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-45,1,5,51,-48,1,4,-49,1,4,-95,1,4
3554,0.255,0.191,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-47,0,4,51,-51,1,4,-52,1,4,-95,1,4
3555,0.255,0.319,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-42,1,6,51,-45,1,4,-48,1,4,-95,1,4
3556,0.255,0.319,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-54,1,5,51,-56,1,4,-59,1,4,-95,1,4
3557,0.255,0.319,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-35,1,6,51,-39,1,4,-42,1,4,-95,1,4
3558,0.255,0.319,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-56,0,4,51,-58,1,4,-62,1,4,-95,1,4
3559,0.255,0.319,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-47,1,6,51,-51,1,4,-52,1,4,-95,1,4
3560,0.255,0.319,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-45,0,4,51,-48,1,4,-49,1,4,-95,1,4
3561,0.255,0.447,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-47,1,5,51,-51,1,4,-52,1,4,-95,1,4
3562,0.255,0.447,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-47,1,5,51,-51,1,4,-52,1,4,-95,1,4
3563,0.255,0.447,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-32,1,5,51,-35,1,4,-36,1,4,-95,1,4
3564,0.255,0.447,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-52,0,4,51,-54,1,4,-56,1,4,-95,1,4
3565,0.255,0.447,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-52,1,5,51,-54,1,4,-56,1,4,-95,1,4
3566,0.255,0.447,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-45,1,5,51,-48,1,4,-49,1,4,-95,1,4
3567,0.255,0.574,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-54,1,5,51,-56,1,4,-59,1,4,-95,1,4
3568,0.255,0.574,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-42,1,4,51,-45,1,4,-48,1,4,-95,1,4
3569,0.255,0.574,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-36,0,4,51,-41,1,4,-44,1,4,-95,1,4
3570,0.255,0.574,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-47,1,7,51,-51,1,4,-52,1,4,-95,1,4
3571,0.255,0.574,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-56,0,4,51,-58,1,4,-62,1,4,-95,1,4
3572,0.255,0.574,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-46,1,6,51,-50,1,4,-51,1,4,-95,1,4
3573,0.255,0.702,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-59,0,4,51,-62,1,4,-63,1,4,-95,1,4
3574,0.255,0.702,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-34,0,4,51,-37,1,4,-40,1,4,-95,1,4
3575,0.255,0.702,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-45,0,4,51,-48,1,4,-49,1,4,-95,1,4
3576,0.255,0.702,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-45,1,7,51,-48,1,4,-49,1,4,-95,1,4
3577,0.255,0.702,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-59,0,3,51,-62,1,4,-65,1,4,-95,1,4
3578,0.255,0.702,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-48,0,4,51,-52,1,4,-52,1,4,-95,1,4
3579,0.255,0.83,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-64,1,7,51,-67,1,4,-69,1,4,-95,1,4
3580,0.255,0.83,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-32,0,4,51,-35,1,4,-36,1,4,-95,1,4
3581,0.255,0.83,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-50,1,5,51,-53,1,4,-54,1,4,-95,1,4
3582,0.255,0.83,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-45,0,4,51,-48,1,4,-49,1,4,-95,1,4
3583,0.255,0.83,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-65,1,5,51,-68,1,4,-69,1,4,-95,1,4
3584,0.255,0.83,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-54,1,5,51,-56,1,4,-59,1,4,-95,1,4
3585,0.255,0.926,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-67,1,6,51,-68,1,4,-70,1,4,-95,1,4
3586,0.255,0.926,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-35,1,6,51,-39,1,4,-42,1,4,-95,1,4
3587,0.255,0.926,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-55,1,6,51,-58,1,4,-60,1,4,-95,1,4
3588,0.255,0.926,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-46,1,5,51,-50,1,4,-51,1,4,-95,1,4
3589,0.255,0.926,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-68,0,3,51,-71,1,4,-70,1,4,-95,1,4
3590,0.255,0.926,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-56,1,5,51,-59,1,4,-63,1,4,-95,1,4
3591,0.383,0.063,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-41,1,6,51,-43,1,4,-46,1,4,-95,1,4
3592,0.383,0.063,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-65,0,5,51,-68,1,4,-69,1,4,-95,1,4
3593,0.383,0.063,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-50,1,5,51,-53,1,4,-54,1,4,-95,1,4
3594,0.383,0.063,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-64,1,6,51,-67,1,4,-69,1,4,-95,1,4
3595,0.383,0.063,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-36,1,6,51,-41,1,4,-44,1,4,-95,1,4
3596,0.383,0.063,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-48,1,6,51,-52,1,4,-52,1,4,-95,1,4
3597,0.383,0.191,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-41,1,7,51,-43,1,4,-46,1,4,-95,1,4
3598,0.383,0.191,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-59,0,4,51,-62,1,4,-65,1,4,-95,1,4
3599,0.383,0.191,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-45,1,6,51,-48,1,4,-49,1,4,-95,1,4
3600,0.383,0.191,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-59,0,4,51,-62,1,4,-63,1,4,-95,1,4
3601,0.383,0.191,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-36,1,6,51,-41,1,4,-44,1,4,-95,1,4
3602,0.383,0.191,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-43,1,6,51,-46,1,4,-48,1,4,-95,1,4
3603,0.383,0.319,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-45,1,6,51,-48,1,4,-49,1,4,-95,1,4
3604,0.383,0.319,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-55,0,4,51,-58,1,4,-60,1,4,-95,1,4
3605,0.383,0.319,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-41,1,6,51,-43,1,4,-46,1,4,-95,1,4
3606,0.383,0.319,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-54,0,5,51,-56,1,4,-59,1,4,-95,1,4
3607,0.383,0.319,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-43,0,4,51,-46,1,4,-48,1,4,-95,1,4
3608,0.383,0.319,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-41,1,5,51,-43,1,4,-46,1,4,-95,1,4
3609,0.383,0.447,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-48,0,4,51,-52,1,4,-52,1,4,-95,1,4
3610,0.383,0.447,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-48,1,5,51,-52,1,4,-52,1,4,-95,1,4
3611,0.383,0.447,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-36,0,4,51,-41,1,4,-44,1,4,-95,1,4
3612,0.383,0.447,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-48,1,5,51,-52,1,4,-52,1,4,-95,1,4
3613,0.383,0.447,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-48,1,5,51,-52,1,4,-52,1,4,-95,1,4
3614,0.383,0.447,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-36,1,6,51,-41,1,4,-44,1,4,-95,1,4
3615,0.383,0.574,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-55,1,5,51,-58,1,4,-60,1,4,-95,1,4
3616,0.383,0.574,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-45,1,5,51,-48,1,4,-49,1,4,-95,1,4
3617,0.383,0.574,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-42,1,5,51,-45,1,4,-48,1,4,-95,1,4
3618,0.383,0.574,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-43,1,7,51,-46,1,4,-48,1,4,-95,1,4
3619,0.383,0.574,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-54,1,6,51,-56,1,4,-59,1,4,-95,1,4
3620,0.383,0.574,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-42,0,4,51,-45,1,4,-48,1,4,-95,1,4
3621,0.383,0.702,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-59,0,4,51,-62,1,4,-63,1,4,-95,1,4
3622,0.383,0.702,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-41,0,5,51,-43,1,4,-46,1,4,-95,1,4
3623,0.383,0.702,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-46,0,5,51,-50,1,4,-51,1,4,-95,1,4
3624,0.383,0.702,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-36,0,4,51,-41,1,4,-44,1,4,-95,1,4
3625,0.383,0.702,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-59,1,5,51,-62,1,4,-63,1,4,-95,1,4
3626,0.383,0.702,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-46,1,6,51,-50,1,4,-51,1,4,-95,1,4
3627,0.383,0.83,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-64,0,4,51,-67,1,4,-69,1,4,-95,1,4
3628,0.383,0.83,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-41,0,4,51,-43,1,4,-46,1,4,-95,1,4
3629,0.383,0.83,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-52,0,5,51,-54,1,4,-56,1,4,-95,1,4
3630,0.383,0.83,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-36,1,5,51,-41,1,4,-44,1,4,-95,1,4
3631,0.383,0.83,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-64,1,6,51,-67,1,4,-69,1,4,-95,1,4
3632,0.383,0.83,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-52,0,5,51,-54,1,4,-56,1,4,-95,1,4
3633,0.383,0.926,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-67,0,4,51,-68,1,4,-70,1,4,-95,1,4
3634,0.383,0.926,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-42,1,6,51,-45,1,4,-48,1,4,-95,1,4
3635,0.383,0.926,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-55,1,6,51,-58,1,4,-60,1,4,-95,1,4
3636,0.383,0.926,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-41,1,6,51,-43,1,4,-46,1,4,-95,1,4
3637,0.383,0.926,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-67,1,5,51,-68,1,4,-70,1,4,-95,1,4
3638,0.383,0.926,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-56,1,4,51,-58,1,4,-62,1,4,-95,1,4
3639,0.511,0.063,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-46,1,5,51,-50,1,4,-51,1,4,-95,1,4
3640,0.511,0.063,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-66,1,6,51,-68,1,4,-70,1,4,-95,1,4
3641,0.511,0.063,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-54,1,6,51,-56,1,4,-59,1,4,-95,1,4
3642,0.511,0.063,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-64,1,6,51,-67,1,4,-69,1,4,-95,1,4
3643,0.511,0.063,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-32,0,4,51,-35,1,4,-36,1,4,-95,1,4
3644,0.511,0.063,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-47,0,4,51,-51,1,4,-52,1,4,-95,1,4
3645,0.511,0.191,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-46,1,4,51,-50,1,4,-51,1,4,-95,1,4
3646,0.511,0.191,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-62,1,5,51,-66,1,4,-68,1,4,-95,1,4
3647,0.511,0.191,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-48,0,4,51,-52,1,4,-52,1,4,-95,1,4
3648,0.511,0.191,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-59,0,4,51,-62,1,4,-63,1,4,-95,1,4
3649,0.511,0.191,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-34,1,6,51,-37,1,4,-40,1,4,-95,1,4
3650,0.511,0.191,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-42,0,4,51,-45,1,4,-48,1,4,-95,1,4
3651,0.511,0.319,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-47,1,5,51,-51,1,4,-52,1,4,-95,1,4
3652,0.511,0.319,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-56,0,3,51,-59,1,4,-63,1,4,-95,1,4
3653,0.511,0.319,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-46,0,4,51,-50,1,4,-51,1,4,-95,1,4
3654,0.511,0.319,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-54,1,5,51,-56,1,4,-59,1,4,-95,1,4
3655,0.511,0.319,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-42,0,4,51,-45,1,4,-48,1,4,-95,1,4
3656,0.511,0.319,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-34,0,4,51,-37,1,4,-40,1,4,-95,1,4
3657,0.511,0.447,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-52,0,4,51,-54,1,4,-56,1,4,-95,1,4
3658,0.511,0.447,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-54,0,4,51,-56,1,4,-59,1,4,-95,1,4
3659,0.511,0.447,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-45,0,6,51,-48,1,4,-49,1,4,-95,1,4
3660,0.511,0.447,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-47,0,5,51,-51,1,4,-52,1,4,-95,1,4
3661,0.511,0.447,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-47,0,4,51,-51,1,4,-52,1,4,-95,1,4
3662,0.511,0.447,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-30,1,5,51,-31,1,4,-32,1,4,-95,1,4
3663,0.511,0.574,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-56,0,4,51,-58,1,4,-62,1,4,-95,1,4
3664,0.511,0.574,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-48,0,5,51,-52,1,4,-52,1,4,-95,1,4
3665,0.511,0.574,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-46,1,6,51,-50,1,4,-51,1,4,-95,1,4
3666,0.511,0.574,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-42,1,6,51,-45,1,4,-48,1,4,-95,1,4
3667,0.511,0.574,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-54,0,4,51,-56,1,4,-59,1,4,-95,1,4
3668,0.511,0.574,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-36,0,4,51,-41,1,4,-44,1,4,-95,1,4
3669,0.511,0.702,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-62,1,4,51,-66,1,4,-68,1,4,-95,1,4
3670,0.511,0.702,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-46,0,4,51,-50,1,4,-51,1,4,-95,1,4
3671,0.511,0.702,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-50,1,6,51,-53,1,4,-54,1,4,-95,1,4
3672,0.511,0.702,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-34,1,5,51,-37,1,4,-40,1,4,-95,1,4
3673,0.511,0.702,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-59,0,4,51,-62,1,4,-63,1,4,-95,1,4
3674,0.511,0.702,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-45,1,5,51,-48,1,4,-49,1,4,-95,1,4
3675,0.511,0.83,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-65,1,5,51,-68,1,4,-69,1,4,-95,1,4
3676,0.511,0.83,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-45,1,4,51,-48,1,4,-49,1,4,-95,1,4
3677,0.511,0.83,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-55,2,9,51,-58,1,4,-60,1,4,-95,1,4
3678,0.511,0.83,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-30,0,3,51,-31,1,4,-32,1,4,-95,1,4
3679,0.511,0.83,84:74:2a:b1:d0:4f,2,b0:8e:1a:50:00:02,-64,1,7,51,-67,1,4,-69,1,4,-95,1,4
3680,0.511,0.83,84:74:2a:b1:d1:ad,2,b0:8e:1a:50:00:02,-50,1,6,51,-53,1,4,-54,1,4,-95,1,4
3681,0.511,0.926,84:74:2a:b1:cd:cf,2,b0:8e:1a:50:00:02,-68,0,4,51,-71,1,4,-70,1,4,-95,1,4
3682,0.511,0.926,84:74:2a:b1:ce:55,2,b0:8e:1a:50:00:02,-46,2,8,51,-50,1,4,-51,1,4,-95,1,4
3683,0.511,0.926,84:74:2a:b1:d0:05,2,b0:8e:1a:50:00:02,-56,1,5,51,-59,1,4,-63,1,4,-95,1,4
3684,0.511,0.926,84:74:2a:b1:d0:39,2,b0:8e:1a:50:00:02,-35,1,6,51,-39,1,4,-42,1,4,-95,1,4
